CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2011.0,5.0,2015.0,8.0,2018.0,56.0,50.0,0.0,6.0,0.0,89.28571429,0.0,10.71428571,0.0,10.71428571
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2012.0,5.0,2015.0,8.0,2018.0,56.0,43.0,0.0,7.0,0.0,76.78571429,0.0,23.21428571,0.0,12.5
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2013.0,5.0,2015.0,8.0,2018.0,56.0,28.0,2.0,13.0,0.0,50.0,3.571428571,46.42857143,3.571428571,23.21428571
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2014.0,5.0,2015.0,8.0,2018.0,56.0,19.0,4.0,5.0,0.0,33.92857143,10.71428571,55.35714286,7.142857143,8.928571429
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2015.0,5.0,2015.0,8.0,2018.0,56.0,9.0,9.0,1.0,0.0,16.07142857,26.78571429,57.14285714,16.07142857,1.785714286
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2016.0,5.0,2015.0,8.0,2018.0,56.0,1.0,3.0,5.0,0.0,1.785714286,32.14285714,66.07142857,5.357142857,8.928571429
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2017.0,5.0,2015.0,8.0,2018.0,56.0,1.0,0.0,0.0,0.0,1.785714286,32.14285714,66.07142857,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2018.0,5.0,2015.0,8.0,2018.0,56.0,1.0,0.0,0.0,0.0,1.785714286,32.14285714,66.07142857,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2019.0,5.0,2015.0,8.0,2018.0,56.0,0.0,0.0,1.0,0.0,0.0,32.14285714,67.85714286,0.0,1.785714286
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2011.0,2020.0,5.0,2015.0,8.0,2018.0,56.0,0.0,0.0,0.0,0.0,0.0,32.14285714,67.85714286,0.0,0.0
