CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2016.0,5.0,2020.0,8.0,2023.0,47.0,45.0,0.0,2.0,0.0,95.74468085,0.0,4.255319149,0.0,4.255319149
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2017.0,5.0,2020.0,8.0,2023.0,47.0,40.0,0.0,5.0,0.0,85.10638298,0.0,14.89361702,0.0,10.63829787
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2018.0,5.0,2020.0,8.0,2023.0,47.0,26.0,2.0,12.0,0.0,55.31914894,4.255319149,40.42553191,4.255319149,25.53191489
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2019.0,5.0,2020.0,8.0,2023.0,47.0,14.0,4.0,8.0,0.0,29.78723404,12.76595745,57.44680851,8.510638298,17.0212766
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2020.0,5.0,2020.0,8.0,2023.0,47.0,10.0,2.0,2.0,0.0,21.27659574,17.0212766,61.70212766,4.255319149,4.255319149
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2021.0,5.0,2020.0,8.0,2023.0,47.0,8.0,1.0,1.0,0.0,17.0212766,19.14893617,63.82978723,2.127659574,2.127659574
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2022.0,5.0,2020.0,8.0,2023.0,47.0,7.0,0.0,1.0,0.0,14.89361702,19.14893617,65.95744681,0.0,2.127659574
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2023.0,5.0,2020.0,8.0,2023.0,47.0,5.0,2.0,0.0,0.0,10.63829787,23.40425532,65.95744681,4.255319149,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2016.0,2024.0,5.0,2020.0,8.0,2023.0,47.0,4.0,1.0,0.0,0.0,8.510638298,25.53191489,65.95744681,2.127659574,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2016.0,2016.0,5.0,2020.0,8.0,2023.0,22.0,22.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
