CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2012.0,5.0,2016.0,8.0,2019.0,43.0,40.0,0.0,3.0,0.0,93.02325581,0.0,6.976744186,0.0,6.976744186
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2013.0,5.0,2016.0,8.0,2019.0,43.0,31.0,0.0,9.0,0.0,72.09302326,0.0,27.90697674,0.0,20.93023256
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2014.0,5.0,2016.0,8.0,2019.0,43.0,27.0,0.0,4.0,0.0,62.79069767,0.0,37.20930233,0.0,9.302325581
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2015.0,5.0,2016.0,8.0,2019.0,43.0,16.0,3.0,8.0,0.0,37.20930233,6.976744186,55.81395349,6.976744186,18.60465116
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2016.0,5.0,2016.0,8.0,2019.0,43.0,10.0,4.0,2.0,0.0,23.25581395,16.27906977,60.46511628,9.302325581,4.651162791
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2017.0,5.0,2016.0,8.0,2019.0,43.0,5.0,2.0,3.0,0.0,11.62790698,20.93023256,67.44186047,4.651162791,6.976744186
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2018.0,5.0,2016.0,8.0,2019.0,43.0,3.0,0.0,2.0,0.0,6.976744186,20.93023256,72.09302326,0.0,4.651162791
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2019.0,5.0,2016.0,8.0,2019.0,43.0,1.0,0.0,2.0,0.0,2.325581395,20.93023256,76.74418605,0.0,4.651162791
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2020.0,5.0,2016.0,8.0,2019.0,43.0,0.0,1.0,0.0,0.0,0.0,23.25581395,76.74418605,2.325581395,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2012.0,2021.0,5.0,2016.0,8.0,2019.0,43.0,0.0,0.0,0.0,0.0,0.0,23.25581395,76.74418605,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2012.0,2012.0,5.0,2016.0,8.0,2019.0,23.0,22.0,0.0,1.0,0.0,95.65217391,0.0,4.347826087,0.0,4.347826087
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2012.0,2013.0,5.0,2016.0,8.0,2019.0,23.0,17.0,0.0,5.0,0.0,73.91304348,0.0,26.08695652,0.0,21.73913043
