CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14333.0,ARQUITETURA E URBANISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2024.0,5.0,2023.0,8.0,2026.0,250.0,164.0,35.0,8.0,0.0,65.6,14.0,20.4,14.0,3.2
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14337.0,DESIGN DE INTERIORES,3.0,33.0,3304557.0,1.0,1.0,0212D03,Design de interiores,2.0,Artes e humanidades,2019.0,2019.0,5.0,2023.0,8.0,2026.0,33.0,31.0,0.0,2.0,0.0,93.93939394,0.0,6.060606061,0.0,6.060606061
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14337.0,DESIGN DE INTERIORES,3.0,33.0,3304557.0,1.0,1.0,0212D03,Design de interiores,2.0,Artes e humanidades,2019.0,2020.0,5.0,2023.0,8.0,2026.0,33.0,30.0,0.0,1.0,0.0,90.90909091,0.0,9.090909091,0.0,3.03030303
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14337.0,DESIGN DE INTERIORES,3.0,33.0,3304557.0,1.0,1.0,0212D03,Design de interiores,2.0,Artes e humanidades,2019.0,2021.0,5.0,2023.0,8.0,2026.0,33.0,29.0,0.0,1.0,0.0,87.87878788,0.0,12.12121212,0.0,3.03030303
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14337.0,DESIGN DE INTERIORES,3.0,33.0,3304557.0,1.0,1.0,0212D03,Design de interiores,2.0,Artes e humanidades,2019.0,2022.0,5.0,2023.0,8.0,2026.0,33.0,27.0,0.0,2.0,0.0,81.81818182,0.0,18.18181818,0.0,6.060606061
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14337.0,DESIGN DE INTERIORES,3.0,33.0,3304557.0,1.0,1.0,0212D03,Design de interiores,2.0,Artes e humanidades,2019.0,2023.0,5.0,2023.0,8.0,2026.0,33.0,24.0,2.0,1.0,0.0,72.72727273,6.060606061,21.21212121,6.060606061,3.03030303
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14337.0,DESIGN DE INTERIORES,3.0,33.0,3304557.0,1.0,1.0,0212D03,Design de interiores,2.0,Artes e humanidades,2019.0,2024.0,5.0,2023.0,8.0,2026.0,33.0,11.0,9.0,4.0,0.0,33.33333333,33.33333333,33.33333333,27.27272727,12.12121212
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14338.0,PAISAGISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2019.0,5.0,2023.0,8.0,2026.0,8.0,7.0,0.0,1.0,0.0,87.5,0.0,12.5,0.0,12.5
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14338.0,PAISAGISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2020.0,5.0,2023.0,8.0,2026.0,8.0,5.0,0.0,2.0,0.0,62.5,0.0,37.5,0.0,25.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14338.0,PAISAGISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2021.0,5.0,2023.0,8.0,2026.0,8.0,4.0,1.0,0.0,0.0,50.0,12.5,37.5,12.5,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14338.0,PAISAGISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2022.0,5.0,2023.0,8.0,2026.0,8.0,3.0,0.0,1.0,0.0,37.5,12.5,50.0,0.0,12.5
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14338.0,PAISAGISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2023.0,5.0,2023.0,8.0,2026.0,8.0,0.0,3.0,0.0,0.0,0.0,50.0,50.0,37.5,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14338.0,PAISAGISMO,3.0,33.0,3304557.0,1.0,1.0,0731A02,Arquitetura e urbanismo,7.0,"Engenharia, produção e construção",2019.0,2024.0,5.0,2023.0,8.0,2026.0,8.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
