CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2015.0,5.0,2019.0,8.0,2022.0,48.0,43.0,0.0,5.0,0.0,89.58333333,0.0,10.41666667,0.0,10.41666667
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2016.0,5.0,2019.0,8.0,2022.0,48.0,40.0,1.0,2.0,0.0,83.33333333,2.083333333,14.58333333,2.083333333,4.166666667
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2017.0,5.0,2019.0,8.0,2022.0,48.0,32.0,0.0,8.0,0.0,66.66666667,2.083333333,31.25,0.0,16.66666667
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2018.0,5.0,2019.0,8.0,2022.0,48.0,16.0,9.0,7.0,0.0,33.33333333,20.83333333,45.83333333,18.75,14.58333333
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2019.0,5.0,2019.0,8.0,2022.0,48.0,5.0,6.0,5.0,0.0,10.41666667,33.33333333,56.25,12.5,10.41666667
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2020.0,5.0,2019.0,8.0,2022.0,48.0,3.0,2.0,0.0,0.0,6.25,37.5,56.25,4.166666667,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2021.0,5.0,2019.0,8.0,2022.0,48.0,1.0,0.0,2.0,0.0,2.083333333,37.5,60.41666667,0.0,4.166666667
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2022.0,5.0,2019.0,8.0,2022.0,48.0,0.0,1.0,0.0,0.0,0.0,39.58333333,60.41666667,2.083333333,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2023.0,5.0,2019.0,8.0,2022.0,48.0,0.0,0.0,0.0,0.0,0.0,39.58333333,60.41666667,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2015.0,2024.0,5.0,2019.0,8.0,2022.0,48.0,0.0,0.0,0.0,0.0,0.0,39.58333333,60.41666667,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2015.0,5.0,2019.0,8.0,2022.0,21.0,20.0,0.0,1.0,0.0,95.23809524,0.0,4.761904762,0.0,4.761904762
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2016.0,5.0,2019.0,8.0,2022.0,21.0,16.0,0.0,4.0,0.0,76.19047619,0.0,23.80952381,0.0,19.04761905
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2017.0,5.0,2019.0,8.0,2022.0,21.0,14.0,0.0,2.0,0.0,66.66666667,0.0,33.33333333,0.0,9.523809524
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2018.0,5.0,2019.0,8.0,2022.0,21.0,12.0,1.0,1.0,0.0,57.14285714,4.761904762,38.0952381,4.761904762,4.761904762
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2019.0,5.0,2019.0,8.0,2022.0,21.0,10.0,1.0,1.0,0.0,47.61904762,9.523809524,42.85714286,4.761904762,4.761904762
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2020.0,5.0,2019.0,8.0,2022.0,21.0,8.0,1.0,1.0,0.0,38.0952381,14.28571429,47.61904762,4.761904762,4.761904762
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2015.0,2021.0,5.0,2019.0,8.0,2022.0,21.0,7.0,1.0,0.0,0.0,33.33333333,19.04761905,47.61904762,4.761904762,0.0
