CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2010.0,5.0,2014.0,8.0,2017.0,38.0,35.0,0.0,3.0,0.0,92.10526315789474,0.0,7.894736842105263,0.0,7.894736842105263
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2011.0,5.0,2014.0,8.0,2017.0,38.0,19.0,0.0,16.0,0.0,50.0,0.0,50.0,0.0,42.10526315789474
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2012.0,5.0,2014.0,8.0,2017.0,38.0,16.0,2.0,1.0,0.0,42.10526315789474,5.2631578947368425,52.63157894736842,5.2631578947368425,2.6315789473684212
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2013.0,5.0,2014.0,8.0,2017.0,38.0,11.0,0.0,5.0,0.0,28.94736842105263,5.2631578947368425,65.78947368421052,0.0,13.157894736842104
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2014.0,5.0,2014.0,8.0,2017.0,38.0,9.0,2.0,0.0,0.0,23.68421052631579,10.526315789473685,65.78947368421052,5.2631578947368425,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2015.0,5.0,2014.0,8.0,2017.0,38.0,5.0,2.0,2.0,0.0,13.157894736842104,15.789473684210526,71.05263157894737,5.2631578947368425,5.2631578947368425
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2016.0,5.0,2014.0,8.0,2017.0,38.0,3.0,2.0,0.0,0.0,7.894736842105263,21.05263157894737,71.05263157894737,5.2631578947368425,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2017.0,5.0,2014.0,8.0,2017.0,38.0,1.0,1.0,1.0,0.0,2.6315789473684212,23.68421052631579,73.6842105263158,2.6315789473684212,2.6315789473684212
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2018.0,5.0,2014.0,8.0,2017.0,38.0,0.0,0.0,1.0,0.0,0.0,23.68421052631579,76.3157894736842,0.0,2.6315789473684212
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14323.0,FÍSICA,3.0,33.0,3304557.0,1.0,1.0,0533F01,Física,5.0,"Ciências naturais, matemática e estatística",2010.0,2019.0,5.0,2014.0,8.0,2017.0,38.0,0.0,0.0,0.0,0.0,0.0,23.68421052631579,76.3157894736842,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2010.0,5.0,2014.0,8.0,2017.0,19.0,15.0,0.0,4.0,0.0,78.94736842105263,0.0,21.05263157894737,0.0,21.05263157894737
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2011.0,5.0,2014.0,8.0,2017.0,19.0,10.0,0.0,5.0,0.0,52.63157894736842,0.0,47.36842105263158,0.0,26.31578947368421
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2012.0,5.0,2014.0,8.0,2017.0,19.0,7.0,0.0,3.0,0.0,36.8421052631579,0.0,63.1578947368421,0.0,15.789473684210526
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2013.0,5.0,2014.0,8.0,2017.0,19.0,4.0,0.0,3.0,0.0,21.05263157894737,0.0,78.94736842105263,0.0,15.789473684210526
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2014.0,5.0,2014.0,8.0,2017.0,19.0,4.0,0.0,0.0,0.0,21.05263157894737,0.0,78.94736842105263,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2015.0,5.0,2014.0,8.0,2017.0,19.0,1.0,2.0,1.0,0.0,5.2631578947368425,10.526315789473685,84.21052631578948,10.526315789473685,5.2631578947368425
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2016.0,5.0,2014.0,8.0,2017.0,19.0,1.0,0.0,0.0,0.0,5.2631578947368425,10.526315789473685,84.21052631578948,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2017.0,5.0,2014.0,8.0,2017.0,19.0,1.0,0.0,0.0,0.0,5.2631578947368425,10.526315789473685,84.21052631578948,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2018.0,5.0,2014.0,8.0,2017.0,19.0,1.0,0.0,0.0,0.0,5.2631578947368425,10.526315789473685,84.21052631578948,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14324.0,ASTRONOMIA,3.0,33.0,3304557.0,1.0,1.0,0533A01,Astronomia,5.0,"Ciências naturais, matemática e estatística",2010.0,2019.0,5.0,2014.0,8.0,2017.0,19.0,0.0,1.0,0.0,0.0,0.0,15.789473684210526,84.21052631578948,5.2631578947368425,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2010.0,5.0,2014.0,8.0,2017.0,43.0,42.0,0.0,1.0,0.0,97.67441860465117,0.0,2.3255813953488373,0.0,2.3255813953488373
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2011.0,5.0,2014.0,8.0,2017.0,43.0,40.0,0.0,2.0,0.0,93.02325581395348,0.0,6.976744186046512,0.0,4.651162790697675
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2012.0,5.0,2014.0,8.0,2017.0,43.0,34.0,0.0,6.0,0.0,79.06976744186046,0.0,20.930232558139537,0.0,13.953488372093023
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2013.0,5.0,2014.0,8.0,2017.0,43.0,28.0,0.0,6.0,0.0,65.11627906976744,0.0,34.883720930232556,0.0,13.953488372093023
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2014.0,5.0,2014.0,8.0,2017.0,43.0,22.0,0.0,6.0,0.0,51.16279069767442,0.0,48.83720930232558,0.0,13.953488372093023
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2015.0,5.0,2014.0,8.0,2017.0,43.0,20.0,0.0,2.0,0.0,46.51162790697674,0.0,53.48837209302326,0.0,4.651162790697675
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2016.0,5.0,2014.0,8.0,2017.0,43.0,15.0,2.0,3.0,0.0,34.883720930232556,4.651162790697675,60.46511627906977,4.651162790697675,6.976744186046512
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2017.0,5.0,2014.0,8.0,2017.0,43.0,11.0,1.0,3.0,0.0,25.58139534883721,6.976744186046512,67.44186046511628,2.3255813953488373,6.976744186046512
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2018.0,5.0,2014.0,8.0,2017.0,43.0,6.0,4.0,1.0,0.0,13.953488372093023,16.27906976744186,69.76744186046511,9.30232558139535,2.3255813953488373
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14325.0,METEOROLOGIA,3.0,33.0,3304557.0,1.0,1.0,0532M01,Meteorologia,5.0,"Ciências naturais, matemática e estatística",2010.0,2019.0,5.0,2014.0,8.0,2017.0,43.0,6.0,0.0,0.0,0.0,13.953488372093023,16.27906976744186,69.76744186046511,0.0,0.0
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14326.0,GEOGRAFIA,3.0,33.0,3304557.0,2.0,1.0,0114G01,Geografia formação de professor,1.0,Educação,2010.0,2010.0,5.0,2014.0,8.0,2017.0,69.0,63.0,4.0,2.0,0.0,91.30434782608695,5.797101449275362,2.898550724637681,5.797101449275362,2.898550724637681
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14326.0,GEOGRAFIA,3.0,33.0,3304557.0,2.0,1.0,0114G01,Geografia formação de professor,1.0,Educação,2010.0,2011.0,5.0,2014.0,8.0,2017.0,69.0,57.0,5.0,1.0,0.0,82.6086956521739,13.043478260869565,4.3478260869565215,7.246376811594203,1.4492753623188406
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14326.0,GEOGRAFIA,3.0,33.0,3304557.0,2.0,1.0,0114G01,Geografia formação de professor,1.0,Educação,2010.0,2012.0,5.0,2014.0,8.0,2017.0,69.0,48.0,1.0,8.0,0.0,69.56521739130434,14.492753623188406,15.942028985507246,1.4492753623188406,11.594202898550725
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14326.0,GEOGRAFIA,3.0,33.0,3304557.0,2.0,1.0,0114G01,Geografia formação de professor,1.0,Educação,2010.0,2013.0,5.0,2014.0,8.0,2017.0,69.0,44.0,1.0,3.0,0.0,63.768115942028984,15.942028985507246,20.28985507246377,1.4492753623188406,4.3478260869565215
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,1.0,1.0,14326.0,GEOGRAFIA,3.0,33.0,3304557.0,2.0,1.0,0114G01,Geografia formação de professor,1.0,Educação,2010.0,2014.0,5.0,2014.0,8.0,2017.0,69.0,33.0,6.0,5.0,0.0,47.82608695652174,24.63768115942029,27.536231884057973,8.695652173913043,7.246376811594203
